Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
156,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2406.420512,2420.598915,14.178402999999893,2.8206,4.1783,1.3577,3.8207,4.1604,0.3397000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1604, 4.264, 4.3803, 4.5053, 4.6513]","[4.1925, 4.3086, 4.4275, 4.5516000000000005, 4.6866]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
157,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2420.615812,2434.793216,14.177404000000026,2.8206,4.1773,1.3566999999999996,3.8207,4.1594,0.3386999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1594, 4.2574000000000005, 4.3748000000000005, 4.5120000000000005, 4.6517]","[4.1856, 4.306, 4.4292, 4.5571, 4.6865000000000006]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
158,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2434.808912,2448.989615,14.180702999999996,2.8206,4.1806,1.36,3.8207,4.1627,0.3420000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[12.9449, 13.0505]","[12.999, 13.0857]","[4.1627, 4.2944, 4.4177, 4.5734, 4.7705, 12.9888]","[4.2108, 4.3403, 4.4767, 4.623, 4.792400000000001, 12.9964]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
159,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2449.009412,2463.128415,14.119003000000248,2.8206,4.1189,1.2982999999999998,3.8207,4.101,0.2803,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.101, 4.1952, 4.3071, 4.4369000000000005]","[4.1207, 4.244, 4.36, 4.4836]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
160,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2463.142412,2482.228815,19.08640299999979,2.8181000000000003,,,3.8182,4.0768,0.2586000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.0768, 4.1864, 4.319]","[4.0983, 4.2324, 4.3668000000000005]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
161,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,2482.2425120000007,2501.360915,19.1184030000004,2.8181000000000003,,,3.8182,4.1088000000000005,0.2906000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.202100000000001, 4.3838]","[4.2175, 4.4284]",[4.1088000000000005],[4.2167],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
162,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2501.373512,2515.459815,14.086303000000044,2.8181000000000003,4.0862,1.2680999999999996,3.8182,4.0694,0.2511999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0694, 4.173900000000001, 4.2976, 4.4374]","[4.0725, 4.2174000000000005, 4.341, 4.4758]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
163,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2515.472312000001,2529.663915,14.191603000000214,2.8181000000000003,4.1915,1.3733999999999993,3.8182,4.1747000000000005,0.3565000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.1463, 4.1747000000000005, 4.3286, 4.469, 4.6132, 4.7587]","[0.1469, 4.246700000000001, 4.3795, 4.5107, 4.6486, 4.813400000000001]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
164,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2529.680312,2543.861115,14.180803000000196,2.8181000000000003,4.1807,1.3625999999999996,3.8182,4.1639,0.3456999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1639, 4.2908, 4.423, 4.5867]","[4.1909, 4.3442, 4.4748, 4.6279]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
165,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2543.8774120000007,2557.981315,14.103903000000171,2.8181000000000003,4.1038000000000014,1.2857000000000005,3.8182,4.0870000000000015,0.2688000000000006,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.087000000000001, 4.1818, 4.2832, 4.4005, 4.5435, 4.748]","[4.1063, 4.2045, 4.316800000000001, 4.4474, 4.5975, 4.7727]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
166,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2557.995812,2572.153315,14.157502999999904,2.8181000000000003,4.1574,1.3392999999999995,3.8182,4.1406,0.3224,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1406, 4.3023, 4.4350000000000005, 4.7373]","[4.2176, 4.3524, 4.4962, 4.7879000000000005]","[4.2046, 4.5888]","[4.216, 4.6343000000000005]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
167,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,2572.1636120000007,2591.353315,19.18970300000001,2.8181000000000003,,,3.8182,4.1801,0.3619000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.4519, 4.7315000000000005]","[4.506200000000001, 4.7999]","[4.1801, 4.299, 4.5821000000000005, 4.917]","[4.220400000000001, 4.3543, 4.632000000000001, 4.947]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
168,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,2591.366712,2610.656015,19.28930300000001,2.8181000000000003,,,3.8182,4.2797,0.4615,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.4501, 4.6874]","[4.5111, 4.7278]",[4.2797],[4.3398],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
169,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2610.668712,2624.884715,14.216003,2.8181000000000003,4.2159,1.3978000000000002,3.8182,4.1991000000000005,0.3809000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1991000000000005, 4.364, 4.5189]","[4.274900000000001, 4.4187, 4.5701]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
170,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2624.899112,2644.007215,19.108103000000032,2.8206,,,3.8207,4.0985000000000005,0.2778000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.0985000000000005, 4.292, 4.5440000000000005]","[4.1467, 4.3137, 4.6071]","[4.2647, 4.4028]","[4.3169, 4.4590000000000005]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
171,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,2644.019812,2658.357715,14.337903000000097,2.8206,4.3378000000000005,1.5172000000000003,3.8207,4.3199000000000005,0.4992000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.3199000000000005, 4.4583, 4.5693, 4.6933, 4.83, 4.9793]","[4.3761, 4.4953, 4.6144, 4.743, 4.875100000000001, 5.0271]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
172,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,2658.3682120000008,2677.490515,19.1223030000001,2.8206,,,3.8207,4.1127,0.2920000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1127, 4.4476, 4.789000000000001]","[4.1886, 4.5219000000000005, 4.8597]","[4.3, 4.6124]","[4.362, 4.6681]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
173,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,2677.501712,2691.750415,14.24870299999975,2.8206,4.2486000000000015,1.4280000000000004,3.8207,4.2307000000000015,0.4100000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.230700000000001, 4.3623, 4.472, 4.5933, 4.7211, 4.8704]","[4.2868, 4.3969000000000005, 4.5154000000000005, 4.6376, 4.7668, 4.9093]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
174,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2691.763812,2705.940215,14.176402999999937,2.8206,4.1763,1.3557,3.8207,4.1584,0.3377000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1584, 4.256, 4.3775, 4.5041, 4.6362000000000005]","[4.1927, 4.3100000000000005, 4.4253, 4.548500000000001, 4.6770000000000005]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
175,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2705.954012,2720.029015,14.075002999999926,2.8206,4.0749,1.2543000000000002,3.8207,4.057,0.2363000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.057, 4.163, 4.275, 4.3959, 4.5215000000000005]","[4.0875, 4.2054, 4.3218000000000005, 4.4383, 4.5628]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
176,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2720.045412,2734.137015,14.09160299999985,2.8206,4.0915,1.2708999999999997,3.8207,4.0736,0.2528999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0736, 4.1849, 4.2974000000000006, 4.4356, 4.5802000000000005]","[4.112, 4.2292000000000005, 4.3457, 4.4778, 4.6238]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
177,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2734.150712,2748.346115,14.195402999999716,2.8206,4.1953000000000005,1.3747000000000005,3.8207,4.1774,0.3567000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1774, 4.2922, 4.4190000000000005, 4.5877]","[4.220400000000001, 4.3455, 4.4805, 4.6403]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
178,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2748.356712,2762.454915,14.098203000000012,2.8206,4.0981000000000005,1.2775000000000003,3.8207,4.0802000000000005,0.2595000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0802000000000005, 4.169700000000001, 4.2706, 4.3902, 4.5186]","[4.1023000000000005, 4.2018, 4.3141, 4.425, 4.55]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
179,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2762.469812000001,2776.636315,14.166503000000374,2.8206,4.1664,1.3458,3.8207,4.1485,0.3278000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1485, 4.2512, 4.3642, 4.4851, 4.6249]","[4.183800000000001, 4.2975, 4.4106000000000005, 4.5302, 4.6641]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
180,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2776.654312,2790.759516,14.105203999999958,2.8181000000000003,4.1051,1.287,3.8182,4.0883,0.2701000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0883, 4.2292000000000005, 4.3423, 4.5097000000000005, 4.6138, 4.7664]","[4.128, 4.262700000000001, 4.3859, 4.520300000000001, 4.6646, 4.816800000000001]","[4.4888, 5.1612]","[4.5266, 5.1905]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
181,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,2790.773912,2809.954915,19.18100299999969,2.8181000000000003,,,3.8182,4.1714,0.3532000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[4.3178],[4.3817],[4.1714],[4.2141],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
182,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2809.965612,2824.068415,14.102803000000222,2.8181000000000003,4.1027000000000005,1.2846000000000002,3.8182,4.0859000000000005,0.2677000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0859000000000005, 4.2102, 4.3402, 4.494400000000001]","[4.131600000000001, 4.2552, 4.3815, 4.5302]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
183,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,2824.080112,2843.248315,19.16820299999972,2.8181000000000003,,,3.8182,4.1586,0.3403999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.291300000000001, 4.4892]","[4.3599000000000006, 4.5343]",[4.1586],[4.2097],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
184,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2843.261612,2857.373515,14.11190300000044,2.8181000000000003,4.1118000000000015,1.2937000000000003,3.8182,4.0950000000000015,0.2768000000000006,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.095000000000001, 4.1917, 4.2817, 4.3986, 4.5354, 4.6882]","[4.1227, 4.1997, 4.3174, 4.4456, 4.5853, 4.7538]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
185,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,2857.386712,2876.480315,19.09360299999981,2.8181000000000003,,,3.8182,4.0840000000000005,0.2658000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[4.3180000000000005],[4.3811],"[4.0840000000000005, 4.1888000000000005, 4.4805]","[4.1084000000000005, 4.2332, 4.5351]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
186,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2876.492112,2890.583815,14.091703000000052,2.8181000000000003,4.0916000000000015,1.2735000000000003,3.8182,4.0748,0.2565999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0748, 4.181, 4.3074, 4.4484, 8.3922, 9.0299, 13.5416]","[4.103, 4.2267, 4.3514, 4.4802, 8.4891, 9.0622, 13.5924]","[13.2009, 13.9736]","[13.2562, 14.0485]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
187,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,2890.595712000001,2909.689715,19.09400300000016,2.8181000000000003,,,3.8182,4.0844000000000005,0.2662000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[4.3740000000000006],[4.4349],"[4.0844000000000005, 4.2176]","[4.1372, 4.2731]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
188,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2909.704912,2923.814915,14.11000299999978,2.8181000000000003,4.1099000000000006,1.2918000000000005,3.8182,4.0931000000000015,0.2749000000000006,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.093100000000001, 4.3166, 4.4551, 4.633500000000001]","[4.1103000000000005, 4.373200000000001, 4.5054, 4.6569]",[4.1855],[4.2418000000000005],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
189,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2923.830112,2937.923715,14.093602999999804,2.8181000000000003,4.0935000000000015,1.2754000000000003,3.8182,4.0767,0.2584999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0767, 4.3217, 4.4611]","[4.0839, 4.377, 4.5121]",[4.1775],[4.2353000000000005],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,,1.0,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250822-160720,2025-08-22,16:07:32.784280,17:07:40.809852
